"","symbol","section","sub.section","group","date","Cap Ex as a % of Sales","Free Cash Flow Growth % YOY","Free Cash Flow/Net Income","Free Cash Flow/Sales %","Operating Cash Flow Growth % YOY"
"277","ABC","Cash Flow","Cash Flow Ratios",51,2014-09-01,0.22,NA,NA,NA,NA
"278","ABC","Cash Flow","Cash Flow Ratios",51,2015-09-01,0.17,NA,NA,NA,NA
"279","ABC","Cash Flow","Cash Flow Ratios",51,2016-09-01,0.32,NA,NA,NA,NA
"280","ABC","Cash Flow","Cash Flow Ratios",51,2017-09-01,0.3,NA,NA,NA,NA
"281","ABC","Cash Flow","Cash Flow Ratios",52,2008-09-01,NA,NA,NA,0.85,NA
"282","ABC","Cash Flow","Cash Flow Ratios",52,2009-09-01,NA,NA,NA,0.89,NA
"283","ABC","Cash Flow","Cash Flow Ratios",52,2010-09-01,NA,NA,NA,1.19,NA
"284","ABC","Cash Flow","Cash Flow Ratios",52,2011-09-01,NA,NA,NA,1.27,NA
"285","ABC","Cash Flow","Cash Flow Ratios",52,2012-09-01,NA,NA,NA,1.46,NA
"286","ABC","Cash Flow","Cash Flow Ratios",52,2013-09-01,NA,NA,NA,0.67,NA
"287","ABC","Cash Flow","Cash Flow Ratios",52,2014-09-01,NA,NA,NA,1,NA
"288","ABC","Cash Flow","Cash Flow Ratios",52,2015-09-01,NA,NA,NA,2.71,NA
"289","ABC","Cash Flow","Cash Flow Ratios",52,2016-09-01,NA,NA,NA,1.85,NA
"290","ABC","Cash Flow","Cash Flow Ratios",52,2017-09-01,NA,NA,NA,0.68,NA
"291","ABC","Cash Flow","Cash Flow Ratios",53,2008-09-01,NA,NA,2.39,NA,NA
"292","ABC","Cash Flow","Cash Flow Ratios",53,2009-09-01,NA,NA,1.27,NA,NA
"293","ABC","Cash Flow","Cash Flow Ratios",53,2010-09-01,NA,NA,1.45,NA,NA
"294","ABC","Cash Flow","Cash Flow Ratios",53,2011-09-01,NA,NA,1.42,NA,NA
"295","ABC","Cash Flow","Cash Flow Ratios",53,2012-09-01,NA,NA,1.59,NA,NA
"296","ABC","Cash Flow","Cash Flow Ratios",53,2013-09-01,NA,NA,1.35,NA,NA
"297","ABC","Cash Flow","Cash Flow Ratios",53,2014-09-01,NA,NA,4.37,NA,NA
"298","ABC","Cash Flow","Cash Flow Ratios",53,2015-09-01,NA,NA,-26.7,NA,NA
"299","ABC","Cash Flow","Cash Flow Ratios",53,2016-09-01,NA,NA,1.9,NA,NA
"300","ABC","Cash Flow","Cash Flow Ratios",53,2017-09-01,NA,NA,2.85,NA,NA
"301","ABT","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,41.67
"302","ABT","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,-0.94
"303","ABT","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,20.08
"304","ABT","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,2.68
"305","ABT","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,3.84
"306","ABT","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,-64.31
"307","ABT","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,10.56
"308","ABT","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,-19.29
"309","ABT","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,7.99
"310","ABT","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,73.9
"311","ABT","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,71.69,NA,NA,NA
"312","ABT","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,2.14,NA,NA,NA
"313","ABT","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,24.81,NA,NA,NA
"314","ABT","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,-3.14,NA,NA,NA
"315","ABT","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,0.54,NA,NA,NA
"316","ABT","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,-71.02,NA,NA,NA
"317","ABT","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,19.23,NA,NA,NA
"318","ABT","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,-28.56,NA,NA,NA
"319","ABT","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,12.18,NA,NA,NA
"320","ABT","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,113.02,NA,NA,NA
"321","ABT","Cash Flow","Cash Flow Ratios",51,2008-12-01,4.36,NA,NA,NA,NA
"322","ABT","Cash Flow","Cash Flow Ratios",51,2009-12-01,3.54,NA,NA,NA,NA
"323","ABT","Cash Flow","Cash Flow Ratios",51,2010-12-01,2.89,NA,NA,NA,NA
"324","ABT","Cash Flow","Cash Flow Ratios",51,2011-12-01,6.97,NA,NA,NA,NA
"325","ABT","Cash Flow","Cash Flow Ratios",51,2012-12-01,9.42,NA,NA,NA,NA
"326","ABT","Cash Flow","Cash Flow Ratios",51,2013-12-01,5.82,NA,NA,NA,NA
"327","ABT","Cash Flow","Cash Flow Ratios",51,2014-12-01,5.32,NA,NA,NA,NA
"328","ABT","Cash Flow","Cash Flow Ratios",51,2015-12-01,5.44,NA,NA,NA,NA
"329","ABT","Cash Flow","Cash Flow Ratios",51,2016-12-01,5.38,NA,NA,NA,NA
"330","ABT","Cash Flow","Cash Flow Ratios",51,2017-12-01,4.14,NA,NA,NA,NA
"331","ABT","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,20.51,NA
"332","ABT","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,20.11,NA
"333","ABT","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,21.96,NA
"334","ABT","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,34.94,NA
"335","ABT","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,39.47,NA
"336","ABT","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,11.09,NA
"337","ABT","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,12.83,NA
"338","ABT","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,9.1,NA
"339","ABT","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,9.98,NA
"340","ABT","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,16.19,NA
"341","ABT","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,1.24,NA,NA
"342","ABT","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,1.08,NA,NA
"343","ABT","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,1.67,NA,NA
"344","ABT","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,1.58,NA,NA
"345","ABT","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,1.26,NA,NA
"346","ABT","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,0.85,NA,NA
"347","ABT","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,1.14,NA,NA
"348","ABT","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,0.42,NA,NA
"349","ABT","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,1.49,NA,NA
"350","ABT","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,9.3,NA,NA
"351","ACIW","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,148.41
"352","ACIW","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,-43.18
"353","ACIW","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,83.88
"354","ACIW","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,2.65
"355","ACIW","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,NA
"356","ACIW","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,NA
"357","ACIW","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,7.66
"358","ACIW","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,22.85
"359","ACIW","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,-45.47
"360","ACIW","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,46.45
"361","ACIW","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,209.54,NA,NA,NA
"362","ACIW","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,-48.77,NA,NA,NA
"363","ACIW","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,101.93,NA,NA,NA
"364","ACIW","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,-5.37,NA,NA,NA
"365","ACIW","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,NA,NA,NA,NA
"366","ACIW","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,NA,NA,NA,NA
"367","ACIW","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,7.85,NA,NA,NA
"368","ACIW","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,17.56,NA,NA,NA
"369","ACIW","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,-72.61,NA,NA,NA
"370","ACIW","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,149.75,NA,NA,NA
"371","ACIW","Cash Flow","Cash Flow Ratios",51,2008-12-01,2.86,NA,NA,NA,NA
"372","ACIW","Cash Flow","Cash Flow Ratios",51,2009-12-01,2.58,NA,NA,NA,NA
"373","ACIW","Cash Flow","Cash Flow Ratios",51,2010-12-01,3.15,NA,NA,NA,NA
"374","ACIW","Cash Flow","Cash Flow Ratios",51,2011-12-01,4.08,NA,NA,NA,NA
"375","ACIW","Cash Flow","Cash Flow Ratios",51,2012-12-01,2.5,NA,NA,NA,NA
"376","ACIW","Cash Flow","Cash Flow Ratios",51,2013-12-01,3.77,NA,NA,NA,NA
"377","ACIW","Cash Flow","Cash Flow Ratios",51,2014-12-01,3.43,NA,NA,NA,NA
"378","ACIW","Cash Flow","Cash Flow Ratios",51,2015-12-01,4.68,NA,NA,NA,NA
"379","ACIW","Cash Flow","Cash Flow Ratios",51,2016-12-01,6.27,NA,NA,NA,NA
"380","ACIW","Cash Flow","Cash Flow Ratios",51,2017-12-01,5.31,NA,NA,NA,NA
"381","ACIW","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,15.77,NA
"382","ACIW","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,8.32,NA
"383","ACIW","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,16.29,NA
"384","ACIW","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,13.86,NA
"385","ACIW","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,-3.89,NA
"386","ACIW","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,12.23,NA
"387","ACIW","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,11.23,NA
"388","ACIW","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,12.83,NA
"389","ACIW","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,3.65,NA
"390","ACIW","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,8.96,NA
"391","ACIW","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,6.22,NA,NA
"392","ACIW","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,1.72,NA,NA
"393","ACIW","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,2.51,NA,NA
"394","ACIW","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,1.41,NA,NA
"395","ACIW","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,-0.53,NA,NA
"396","ACIW","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,1.66,NA,NA
"397","ACIW","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,1.69,NA,NA
"398","ACIW","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,1.57,NA,NA
"399","ACIW","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,0.28,NA,NA
"400","ACIW","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,17.87,NA,NA
"401","ADBE","Cash Flow","Cash Flow Ratios",49,2008-11-01,NA,NA,NA,NA,-11.02
"402","ADBE","Cash Flow","Cash Flow Ratios",49,2009-11-01,NA,NA,NA,NA,-12.72
"403","ADBE","Cash Flow","Cash Flow Ratios",49,2010-11-01,NA,NA,NA,NA,-0.43
"404","ADBE","Cash Flow","Cash Flow Ratios",49,2011-11-01,NA,NA,NA,NA,38.66
"405","ADBE","Cash Flow","Cash Flow Ratios",49,2012-11-01,NA,NA,NA,NA,-2.83
"406","ADBE","Cash Flow","Cash Flow Ratios",49,2013-11-01,NA,NA,NA,NA,-23.2
"407","ADBE","Cash Flow","Cash Flow Ratios",49,2014-11-01,NA,NA,NA,NA,11.79
"408","ADBE","Cash Flow","Cash Flow Ratios",49,2015-11-01,NA,NA,NA,NA,14.14
"409","ADBE","Cash Flow","Cash Flow Ratios",49,2016-11-01,NA,NA,NA,NA,49.69
"410","ADBE","Cash Flow","Cash Flow Ratios",49,2017-11-01,NA,NA,NA,NA,32.42
"411","ADBE","Cash Flow","Cash Flow Ratios",50,2008-11-01,NA,-10.58,NA,NA,NA
"412","ADBE","Cash Flow","Cash Flow Ratios",50,2009-11-01,NA,-14.6,NA,NA,NA
"413","ADBE","Cash Flow","Cash Flow Ratios",50,2010-11-01,NA,-5.49,NA,NA,NA
"414","ADBE","Cash Flow","Cash Flow Ratios",50,2011-11-01,NA,41.31,NA,NA,NA
"415","ADBE","Cash Flow","Cash Flow Ratios",50,2012-11-01,NA,-10.07,NA,NA,NA
"416","ADBE","Cash Flow","Cash Flow Ratios",50,2013-11-01,NA,-25.29,NA,NA,NA
"417","ADBE","Cash Flow","Cash Flow Ratios",50,2014-11-01,NA,25.23,NA,NA,NA
"418","ADBE","Cash Flow","Cash Flow Ratios",50,2015-11-01,NA,12.5,NA,NA,NA
"419","ADBE","Cash Flow","Cash Flow Ratios",50,2016-11-01,NA,53.55,NA,NA,NA
"420","ADBE","Cash Flow","Cash Flow Ratios",50,2017-11-01,NA,39.6,NA,NA,NA
"421","ADBE","Cash Flow","Cash Flow Ratios",51,2008-11-01,3.12,NA,NA,NA,NA
"422","ADBE","Cash Flow","Cash Flow Ratios",51,2009-11-01,4.06,NA,NA,NA,NA
"423","ADBE","Cash Flow","Cash Flow Ratios",51,2010-11-01,4.46,NA,NA,NA,NA
"424","ADBE","Cash Flow","Cash Flow Ratios",51,2011-11-01,4.99,NA,NA,NA,NA
"425","ADBE","Cash Flow","Cash Flow Ratios",51,2012-11-01,6.83,NA,NA,NA,NA
"426","ADBE","Cash Flow","Cash Flow Ratios",51,2013-11-01,6.32,NA,NA,NA,NA
"427","ADBE","Cash Flow","Cash Flow Ratios",51,2014-11-01,4,NA,NA,NA,NA
"428","ADBE","Cash Flow","Cash Flow Ratios",51,2015-11-01,4.33,NA,NA,NA,NA
"429","ADBE","Cash Flow","Cash Flow Ratios",51,2016-11-01,4.48,NA,NA,NA,NA
"430","ADBE","Cash Flow","Cash Flow Ratios",51,2017-11-01,2.85,NA,NA,NA,NA
"431","ADBE","Cash Flow","Cash Flow Ratios",52,2008-11-01,NA,NA,NA,32.65,NA
"432","ADBE","Cash Flow","Cash Flow Ratios",52,2009-11-01,NA,NA,NA,33.88,NA
"433","ADBE","Cash Flow","Cash Flow Ratios",52,2010-11-01,NA,NA,NA,24.83,NA
"434","ADBE","Cash Flow","Cash Flow Ratios",52,2011-11-01,NA,NA,NA,31.62,NA
"435","ADBE","Cash Flow","Cash Flow Ratios",52,2012-11-01,NA,NA,NA,27.22,NA
"436","ADBE","Cash Flow","Cash Flow Ratios",52,2013-11-01,NA,NA,NA,22.08,NA
"437","ADBE","Cash Flow","Cash Flow Ratios",52,2014-11-01,NA,NA,NA,27.05,NA
"438","ADBE","Cash Flow","Cash Flow Ratios",52,2015-11-01,NA,NA,NA,26.31,NA
"439","ADBE","Cash Flow","Cash Flow Ratios",52,2016-11-01,NA,NA,NA,33.09,NA
"440","ADBE","Cash Flow","Cash Flow Ratios",52,2017-11-01,NA,NA,NA,37.04,NA
"441","ADBE","Cash Flow","Cash Flow Ratios",53,2008-11-01,NA,NA,1.34,NA,NA
"442","ADBE","Cash Flow","Cash Flow Ratios",53,2009-11-01,NA,NA,2.58,NA,NA
"443","ADBE","Cash Flow","Cash Flow Ratios",53,2010-11-01,NA,NA,1.22,NA,NA
"444","ADBE","Cash Flow","Cash Flow Ratios",53,2011-11-01,NA,NA,1.6,NA,NA
"445","ADBE","Cash Flow","Cash Flow Ratios",53,2012-11-01,NA,NA,1.44,NA,NA
"446","ADBE","Cash Flow","Cash Flow Ratios",53,2013-11-01,NA,NA,3.09,NA,NA
"447","ADBE","Cash Flow","Cash Flow Ratios",53,2014-11-01,NA,NA,4.18,NA,NA
"448","ADBE","Cash Flow","Cash Flow Ratios",53,2015-11-01,NA,NA,2,NA,NA
"449","ADBE","Cash Flow","Cash Flow Ratios",53,2016-11-01,NA,NA,1.66,NA,NA
"450","ADBE","Cash Flow","Cash Flow Ratios",53,2017-11-01,NA,NA,1.6,NA,NA
"451","ADI","Cash Flow","Cash Flow Ratios",49,2008-10-01,NA,NA,NA,NA,-18.41
"452","ADI","Cash Flow","Cash Flow Ratios",49,2009-10-01,NA,NA,NA,NA,-35.44
"453","ADI","Cash Flow","Cash Flow Ratios",49,2010-10-01,NA,NA,NA,NA,129.36
"454","ADI","Cash Flow","Cash Flow Ratios",49,2011-10-01,NA,NA,NA,NA,-9.15
"455","ADI","Cash Flow","Cash Flow Ratios",49,2012-10-01,NA,NA,NA,NA,-9.55
"456","ADI","Cash Flow","Cash Flow Ratios",49,2013-10-01,NA,NA,NA,NA,12.01
"457","ADI","Cash Flow","Cash Flow Ratios",49,2014-10-01,NA,NA,NA,NA,-4.47
"458","ADI","Cash Flow","Cash Flow Ratios",49,2015-10-01,NA,NA,NA,NA,4.15
"459","ADI","Cash Flow","Cash Flow Ratios",49,2016-10-01,NA,NA,NA,NA,41.1
"460","ADI","Cash Flow","Cash Flow Ratios",49,2017-10-01,NA,NA,NA,NA,-13.14
"461","ADI","Cash Flow","Cash Flow Ratios",50,2008-10-01,NA,-24.55,NA,NA,NA
"462","ADI","Cash Flow","Cash Flow Ratios",50,2009-10-01,NA,-26.55,NA,NA,NA
"463","ADI","Cash Flow","Cash Flow Ratios",50,2010-10-01,NA,133.91,NA,NA,NA
"464","ADI","Cash Flow","Cash Flow Ratios",50,2011-10-01,NA,-11.61,NA,NA,NA
"465","ADI","Cash Flow","Cash Flow Ratios",50,2012-10-01,NA,-12.24,NA,NA,NA
"466","ADI","Cash Flow","Cash Flow Ratios",50,2013-10-01,NA,15.67,NA,NA,NA
"467","ADI","Cash Flow","Cash Flow Ratios",50,2014-10-01,NA,-12.11,NA,NA,NA
"468","ADI","Cash Flow","Cash Flow Ratios",50,2015-10-01,NA,8.67,NA,NA,NA
"469","ADI","Cash Flow","Cash Flow Ratios",50,2016-10-01,NA,53.02,NA,NA,NA
"470","ADI","Cash Flow","Cash Flow Ratios",50,2017-10-01,NA,-21.24,NA,NA,NA
"471","ADI","Cash Flow","Cash Flow Ratios",51,2008-10-01,6.09,NA,NA,NA,NA
"472","ADI","Cash Flow","Cash Flow Ratios",51,2009-10-01,2.78,NA,NA,NA,NA
"473","ADI","Cash Flow","Cash Flow Ratios",51,2010-10-01,4.04,NA,NA,NA,NA
"474","ADI","Cash Flow","Cash Flow Ratios",51,2011-10-01,4.11,NA,NA,NA,NA
"475","ADI","Cash Flow","Cash Flow Ratios",51,2012-10-01,4.89,NA,NA,NA,NA
"476","ADI","Cash Flow","Cash Flow Ratios",51,2013-10-01,4.67,NA,NA,NA,NA
"477","ADI","Cash Flow","Cash Flow Ratios",51,2014-10-01,6.21,NA,NA,NA,NA
"478","ADI","Cash Flow","Cash Flow Ratios",51,2015-10-01,4.48,NA,NA,NA,NA
"479","ADI","Cash Flow","Cash Flow Ratios",51,2016-10-01,3.72,NA,NA,NA,NA
"480","ADI","Cash Flow","Cash Flow Ratios",51,2017-10-01,4,NA,NA,NA,NA
"481","ADI","Cash Flow","Cash Flow Ratios",52,2008-10-01,NA,NA,NA,19.82,NA
"482","ADI","Cash Flow","Cash Flow Ratios",52,2009-10-01,NA,NA,NA,18.66,NA
"483","ADI","Cash Flow","Cash Flow Ratios",52,2010-10-01,NA,NA,NA,31.85,NA
"484","ADI","Cash Flow","Cash Flow Ratios",52,2011-10-01,NA,NA,NA,25.98,NA
"485","ADI","Cash Flow","Cash Flow Ratios",52,2012-10-01,NA,NA,NA,25.26,NA
"486","ADI","Cash Flow","Cash Flow Ratios",52,2013-10-01,NA,NA,NA,29.97,NA
"487","ADI","Cash Flow","Cash Flow Ratios",52,2014-10-01,NA,NA,NA,24.21,NA
"488","ADI","Cash Flow","Cash Flow Ratios",52,2015-10-01,NA,NA,NA,21.95,NA
"489","ADI","Cash Flow","Cash Flow Ratios",52,2016-10-01,NA,NA,NA,33.71,NA
"490","ADI","Cash Flow","Cash Flow Ratios",52,2017-10-01,NA,NA,NA,17.79,NA
"491","ADI","Cash Flow","Cash Flow Ratios",53,2008-10-01,NA,NA,0.65,NA,NA
"492","ADI","Cash Flow","Cash Flow Ratios",53,2009-10-01,NA,NA,1.52,NA,NA
"493","ADI","Cash Flow","Cash Flow Ratios",53,2010-10-01,NA,NA,1.24,NA,NA
"494","ADI","Cash Flow","Cash Flow Ratios",53,2011-10-01,NA,NA,0.9,NA,NA
"495","ADI","Cash Flow","Cash Flow Ratios",53,2012-10-01,NA,NA,1.05,NA,NA
"496","ADI","Cash Flow","Cash Flow Ratios",53,2013-10-01,NA,NA,1.17,NA,NA
"497","ADI","Cash Flow","Cash Flow Ratios",53,2014-10-01,NA,NA,1.1,NA,NA
"498","ADI","Cash Flow","Cash Flow Ratios",53,2015-10-01,NA,NA,1.08,NA,NA
"499","ADI","Cash Flow","Cash Flow Ratios",53,2016-10-01,NA,NA,1.34,NA,NA
"500","ADI","Cash Flow","Cash Flow Ratios",53,2017-10-01,NA,NA,1.25,NA,NA
"501","ADM","Cash Flow","Cash Flow Ratios",49,2008-06-01,NA,NA,NA,NA,NA
"502","ADM","Cash Flow","Cash Flow Ratios",49,2009-06-01,NA,NA,NA,NA,NA
"503","ADM","Cash Flow","Cash Flow Ratios",49,2010-06-01,NA,NA,NA,NA,-49.75
"504","ADM","Cash Flow","Cash Flow Ratios",49,2011-06-01,NA,NA,NA,NA,NA
"505","ADM","Cash Flow","Cash Flow Ratios",49,2012-06-01,NA,NA,NA,NA,NA
"506","ADM","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,48.1
"507","ADM","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,-5.05
"508","ADM","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,-50
"509","ADM","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,-40.55
"510","ADM","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,49.9
"511","ADM","Cash Flow","Cash Flow Ratios",50,2008-06-01,NA,NA,NA,NA,NA
"512","ADM","Cash Flow","Cash Flow Ratios",50,2009-06-01,NA,NA,NA,NA,NA
"513","ADM","Cash Flow","Cash Flow Ratios",50,2010-06-01,NA,-68.72,NA,NA,NA
"514","ADM","Cash Flow","Cash Flow Ratios",50,2011-06-01,NA,NA,NA,NA,NA
"515","ADM","Cash Flow","Cash Flow Ratios",50,2012-06-01,NA,NA,NA,NA,NA
"516","ADM","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,109.5,NA,NA,NA
"517","ADM","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,-5.68,NA,NA,NA
"518","ADM","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,-66.67,NA,NA,NA
"519","ADM","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,-56.27,NA,NA,NA
"520","ADM","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,95.95,NA,NA,NA
"521","ADM","Cash Flow","Cash Flow Ratios",51,2008-06-01,2.55,NA,NA,NA,NA
"522","ADM","Cash Flow","Cash Flow Ratios",51,2009-06-01,2.74,NA,NA,NA,NA
"523","ADM","Cash Flow","Cash Flow Ratios",51,2010-06-01,2.61,NA,NA,NA,NA
"524","ADM","Cash Flow","Cash Flow Ratios",51,2011-06-01,1.55,NA,NA,NA,NA
"525","ADM","Cash Flow","Cash Flow Ratios",51,2012-06-01,1.66,NA,NA,NA,NA
"526","ADM","Cash Flow","Cash Flow Ratios",51,2013-12-01,1.02,NA,NA,NA,NA
"527","ADM","Cash Flow","Cash Flow Ratios",51,2014-12-01,1.1,NA,NA,NA,NA
"528","ADM","Cash Flow","Cash Flow Ratios",51,2015-12-01,1.66,NA,NA,NA,NA
"529","ADM","Cash Flow","Cash Flow Ratios",51,2016-12-01,1.41,NA,NA,NA,NA
"530","ADM","Cash Flow","Cash Flow Ratios",51,2017-12-01,1.72,NA,NA,NA,NA
"531","ADM","Cash Flow","Cash Flow Ratios",52,2008-06-01,NA,NA,NA,-7.14,NA
"532","ADM","Cash Flow","Cash Flow Ratios",52,2009-06-01,NA,NA,NA,4.97,NA
"533","ADM","Cash Flow","Cash Flow Ratios",52,2010-06-01,NA,NA,NA,1.75,NA
"534","ADM","Cash Flow","Cash Flow Ratios",52,2011-06-01,NA,NA,NA,-4.45,NA
"535","ADM","Cash Flow","Cash Flow Ratios",52,2012-06-01,NA,NA,NA,1.59,NA
"536","ADM","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,4.8,NA
"537","ADM","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,5.01,NA
"538","ADM","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,2,NA
"539","ADM","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,0.95,NA
"540","ADM","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,1.91,NA
"541","ADM","Cash Flow","Cash Flow Ratios",53,2008-06-01,NA,NA,-2.77,NA,NA
"542","ADM","Cash Flow","Cash Flow Ratios",53,2009-06-01,NA,NA,2.04,NA,NA
"543","ADM","Cash Flow","Cash Flow Ratios",53,2010-06-01,NA,NA,0.56,NA,NA
"544","ADM","Cash Flow","Cash Flow Ratios",53,2011-06-01,NA,NA,-1.76,NA,NA
"545","ADM","Cash Flow","Cash Flow Ratios",53,2012-06-01,NA,NA,1.16,NA,NA
"546","ADM","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,3.21,NA,NA
"547","ADM","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,1.81,NA,NA
"548","ADM","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,0.73,NA,NA
"549","ADM","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,0.46,NA,NA
"550","ADM","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,0.73,NA,NA
"551","ADP","Cash Flow","Cash Flow Ratios",49,2008-06-01,NA,NA,NA,NA,37.67
